,request_id,device_id,primary_port,vlan_id,_merge
10006,6693,4,0,1498,left_only
10007,6693,4,1,1498,left_only
10008,6694,4,1,1941,left_only
10009,6695,1,1,1942,left_only
10010,6696,0,0,1499,left_only
10011,6696,0,1,1499,left_only
10012,6697,1,0,1499,left_only
10013,6697,1,1,1499,left_only
10014,6698,0,0,1500,left_only
10015,6698,0,1,1500,left_only
10016,6699,2,1,1942,left_only
10017,6700,1,0,1500,left_only
10018,6700,1,1,1500,left_only
10019,6701,3,1,1942,left_only
10020,6702,1,1,1943,left_only
10021,6703,2,0,1500,left_only
10022,6703,2,1,1500,left_only
10023,6704,4,0,1500,left_only
10024,6704,4,1,1500,left_only
10025,6705,0,0,1501,left_only
10026,6705,0,1,1501,left_only
10027,6706,2,1,1943,left_only
10028,6707,4,1,1943,left_only
10029,6708,1,1,1944,left_only
10030,6709,1,0,1501,left_only
10031,6709,1,1,1501,left_only
10032,6710,2,1,1944,left_only
10033,6711,2,0,1501,left_only
10034,6711,2,1,1501,left_only
10035,6712,4,0,1501,left_only
10036,6712,4,1,1501,left_only
10037,6713,4,1,1944,left_only
10038,6714,1,1,1945,left_only
10039,6715,2,0,1502,left_only
10040,6715,2,1,1502,left_only
10041,6716,0,0,1503,left_only
10042,6716,0,1,1503,left_only
10043,6717,1,0,1503,left_only
10044,6717,1,1,1503,left_only
10045,6718,2,1,1945,left_only
10046,6719,3,1,1945,left_only
10047,6720,2,0,1503,left_only
10048,6720,2,1,1503,left_only
10049,6721,4,0,1504,left_only
10050,6721,4,1,1504,left_only
10051,6722,4,1,1945,left_only
10052,6723,1,0,1505,left_only
10053,6723,1,1,1505,left_only
10054,6724,3,1,1946,left_only
10055,6725,2,0,1505,left_only
10056,6725,2,1,1505,left_only
10057,6726,4,1,1946,left_only
10058,6727,4,0,1505,left_only
10059,6727,4,1,1505,left_only
10060,6728,0,0,1506,left_only
10061,6728,0,1,1506,left_only
10062,6729,1,0,1506,left_only
10063,6729,1,1,1506,left_only
10064,6730,4,1,1947,left_only
10065,6731,2,0,1506,left_only
10066,6731,2,1,1506,left_only
10067,6732,4,0,1507,left_only
10068,6732,4,1,1507,left_only
10069,6733,0,0,1508,left_only
10070,6733,0,1,1508,left_only
10071,6734,2,0,1508,left_only
10072,6734,2,1,1508,left_only
10073,6735,2,1,1948,left_only
10074,6736,3,1,1948,left_only
10075,6737,4,0,1508,left_only
10076,6737,4,1,1508,left_only
10077,6738,4,1,1948,left_only
10078,6739,4,0,1509,left_only
10079,6739,4,1,1509,left_only
10080,6740,0,0,1510,left_only
10081,6740,0,1,1510,left_only
10082,6741,2,0,1510,left_only
10083,6741,2,1,1510,left_only
10084,6742,2,1,1949,left_only
10085,6743,3,1,1949,left_only
10086,6744,2,0,1511,left_only
10087,6744,2,1,1511,left_only
10088,6745,1,0,1512,left_only
10089,6745,1,1,1512,left_only
10090,6746,4,1,1949,left_only
10091,6747,4,0,1512,left_only
10092,6747,4,1,1512,left_only
10093,6748,1,1,1950,left_only
10094,6749,1,0,1513,left_only
10095,6749,1,1,1513,left_only
10096,6750,3,1,1950,left_only
10097,6751,1,0,1514,left_only
10098,6751,1,1,1514,left_only
10099,6752,4,1,1950,left_only
10100,6753,2,1,1951,left_only
10101,6754,2,0,1515,left_only
10102,6754,2,1,1515,left_only
10103,6755,3,1,1951,left_only
10104,6756,3,1,1952,left_only
10105,6757,4,1,1952,left_only
10106,6758,4,0,1515,left_only
10107,6758,4,1,1515,left_only
10108,6759,1,1,1953,left_only
10109,6760,2,1,1953,left_only
10110,6761,1,0,1516,left_only
10111,6761,1,1,1516,left_only
10112,6762,2,0,1516,left_only
10113,6762,2,1,1516,left_only
10114,6763,3,1,1953,left_only
10115,6764,0,0,1517,left_only
10116,6764,0,1,1517,left_only
10117,6765,1,1,1954,left_only
10118,6766,2,1,1954,left_only
10119,6767,1,1,1955,left_only
10120,6768,2,0,1517,left_only
10121,6768,2,1,1517,left_only
10122,6769,2,1,1955,left_only
10123,6770,3,1,1955,left_only
10124,6771,4,1,1955,left_only
10125,6772,4,0,1517,left_only
10126,6772,4,1,1517,left_only
10127,6773,0,0,1518,left_only
10128,6773,0,1,1518,left_only
10129,6774,1,1,1956,left_only
10130,6775,4,1,1956,left_only
10131,6776,1,0,1518,left_only
10132,6776,1,1,1518,left_only
10133,6777,1,1,1957,left_only
10134,6778,2,1,1957,left_only
10135,6779,1,0,1519,left_only
10136,6779,1,1,1519,left_only
10137,6780,2,0,1519,left_only
10138,6780,2,1,1519,left_only
10139,6781,1,0,1520,left_only
10140,6781,1,1,1520,left_only
10141,6782,2,0,1520,left_only
10142,6782,2,1,1520,left_only
10143,6783,0,0,1521,left_only
10144,6783,0,1,1521,left_only
10145,6784,1,1,1958,left_only
10146,6785,1,0,1521,left_only
10147,6785,1,1,1521,left_only
10148,6786,4,1,1958,left_only
10149,6787,1,1,1959,left_only
10150,6788,2,1,1959,left_only
10151,6789,3,1,1959,left_only
10152,6790,2,1,1960,left_only
10153,6791,4,1,1960,left_only
10154,6792,2,1,1961,left_only
10155,6793,0,0,1522,left_only
10156,6793,0,1,1522,left_only
10157,6794,1,1,1962,left_only
10158,6795,2,1,1962,left_only
10159,6796,2,0,1523,left_only
10160,6796,2,1,1523,left_only
10161,6797,1,1,1963,left_only
10162,6798,0,0,1524,left_only
10163,6798,0,1,1524,left_only
10164,6799,1,0,1524,left_only
10165,6799,1,1,1524,left_only
10166,6800,2,0,1524,left_only
10167,6800,2,1,1524,left_only
10168,6801,2,1,1964,left_only
10169,6802,4,0,1524,left_only
10170,6802,4,1,1524,left_only
10171,6803,3,1,1964,left_only
10172,6804,4,1,1964,left_only
10173,6805,2,1,1965,left_only
10174,6806,4,1,1965,left_only
10175,6807,0,0,1525,left_only
10176,6807,0,1,1525,left_only
10177,6808,1,1,1966,left_only
10178,6809,2,1,1966,left_only
10179,6810,1,0,1525,left_only
10180,6810,1,1,1525,left_only
10181,6811,4,1,1966,left_only
10182,6812,1,1,1967,left_only
10183,6813,2,1,1967,left_only
10184,6814,4,1,1967,left_only
10185,6815,0,0,1526,left_only
10186,6815,0,1,1526,left_only
10187,6816,1,1,1968,left_only
10188,6817,4,0,1526,left_only
10189,6817,4,1,1526,left_only
10190,6818,2,1,1968,left_only
10191,6819,0,0,1527,left_only
10192,6819,0,1,1527,left_only
10193,6820,1,0,1527,left_only
10194,6820,1,1,1527,left_only
10195,6821,3,1,1968,left_only
10196,6822,4,1,1968,left_only
10197,6823,2,0,1527,left_only
10198,6823,2,1,1527,left_only
10199,6824,1,1,1969,left_only
10200,6825,2,1,1969,left_only
10201,6826,4,0,1527,left_only
10202,6826,4,1,1527,left_only
10203,6827,3,1,1969,left_only
10204,6828,0,0,1528,left_only
10205,6828,0,1,1528,left_only
10206,6829,4,1,1969,left_only
10207,6830,1,0,1528,left_only
10208,6830,1,1,1528,left_only
10209,6831,2,0,1528,left_only
10210,6831,2,1,1528,left_only
10211,6832,4,0,1528,left_only
10212,6832,4,1,1528,left_only
10213,6833,0,0,1529,left_only
10214,6833,0,1,1529,left_only
10215,6834,1,0,1529,left_only
10216,6834,1,1,1529,left_only
10217,6835,4,0,1529,left_only
10218,6835,4,1,1529,left_only
10219,6836,0,0,1530,left_only
10220,6836,0,1,1530,left_only
10221,6837,2,0,1531,left_only
10222,6837,2,1,1531,left_only
10223,6838,1,1,1970,left_only
10224,6839,2,1,1970,left_only
10225,6840,0,0,1532,left_only
10226,6840,0,1,1532,left_only
10227,6841,3,1,1970,left_only
10228,6842,1,0,1532,left_only
10229,6842,1,1,1532,left_only
10230,6843,2,0,1532,left_only
10231,6843,2,1,1532,left_only
10232,6844,4,1,1970,left_only
10233,6845,1,1,1971,left_only
10234,6846,2,1,1971,left_only
10235,6847,3,1,1971,left_only
10236,6848,4,1,1971,left_only
10237,6849,1,1,1972,left_only
10238,6850,2,1,1972,left_only
10239,6851,4,0,1532,left_only
10240,6851,4,1,1532,left_only
10241,6852,3,1,1972,left_only
10242,6853,0,0,1533,left_only
10243,6853,0,1,1533,left_only
10244,6854,1,0,1533,left_only
10245,6854,1,1,1533,left_only
10246,6855,2,0,1533,left_only
10247,6855,2,1,1533,left_only
10248,6856,4,1,1972,left_only
10249,6857,0,0,1534,left_only
10250,6857,0,1,1534,left_only
10251,6858,1,0,1534,left_only
10252,6858,1,1,1534,left_only
10253,6859,1,1,1973,left_only
10254,6860,2,1,1973,left_only
10255,6861,3,1,1973,left_only
10256,6862,4,0,1534,left_only
10257,6862,4,1,1534,left_only
10258,6863,4,0,1535,left_only
10259,6863,4,1,1535,left_only
10260,6864,4,1,1973,left_only
10261,6865,1,0,1536,left_only
10262,6865,1,1,1536,left_only
10263,6866,1,1,1974,left_only
10264,6867,2,1,1974,left_only
10265,6868,2,0,1537,left_only
10266,6868,2,1,1537,left_only
10267,6869,4,0,1537,left_only
10268,6869,4,1,1537,left_only
10269,6870,3,1,1974,left_only
10270,6871,4,1,1974,left_only
10271,6872,0,0,1538,left_only
10272,6872,0,1,1538,left_only
10273,6873,2,0,1538,left_only
10274,6873,2,1,1538,left_only
10275,6874,1,1,1975,left_only
10276,6875,4,0,1538,left_only
10277,6875,4,1,1538,left_only
10278,6876,4,1,1975,left_only
10279,6877,2,0,1539,left_only
10280,6877,2,1,1539,left_only
10281,6878,1,1,1976,left_only
10282,6879,3,1,1976,left_only
10283,6880,4,0,1539,left_only
10284,6880,4,1,1539,left_only
10285,6881,0,0,1540,left_only
10286,6881,0,1,1540,left_only
10287,6882,4,1,1976,left_only
10288,6883,1,1,1977,left_only
10289,6884,2,0,1540,left_only
10290,6884,2,1,1540,left_only
10291,6885,4,0,1540,left_only
10292,6885,4,1,1540,left_only
10293,6886,0,0,1541,left_only
10294,6886,0,1,1541,left_only
10295,6887,1,0,1541,left_only
10296,6887,1,1,1541,left_only
10297,6888,2,1,1977,left_only
10298,6889,4,1,1977,left_only
10299,6890,1,1,1978,left_only
10300,6891,4,1,1978,left_only
10301,6892,2,0,1541,left_only
10302,6892,2,1,1541,left_only
10303,6893,4,0,1541,left_only
10304,6893,4,1,1541,left_only
10305,6894,1,0,1542,left_only
10306,6894,1,1,1542,left_only
10307,6895,2,0,1542,left_only
10308,6895,2,1,1542,left_only
10309,6896,2,0,1543,left_only
10310,6896,2,1,1543,left_only
10311,6897,1,1,1979,left_only
10312,6898,2,0,1544,left_only
10313,6898,2,1,1544,left_only
10314,6899,0,0,1545,left_only
10315,6899,0,1,1545,left_only
10316,6900,2,1,1979,left_only
10317,6901,2,0,1545,left_only
10318,6901,2,1,1545,left_only
10319,6902,1,0,1546,left_only
10320,6902,1,1,1546,left_only
10321,6903,4,1,1979,left_only
10322,6904,1,1,1980,left_only
10323,6905,0,0,1548,left_only
10324,6905,0,1,1548,left_only
10325,6906,4,1,1980,left_only
10326,6907,1,1,1981,left_only
10327,6908,4,0,1548,left_only
10328,6908,4,1,1548,left_only
10329,6909,1,0,1549,left_only
10330,6909,1,1,1549,left_only
10331,6910,4,0,1549,left_only
10332,6910,4,1,1549,left_only
10333,6911,2,1,1981,left_only
10334,6912,1,0,1550,left_only
10335,6912,1,1,1550,left_only
10336,6913,2,0,1550,left_only
10337,6913,2,1,1550,left_only
10338,6914,3,1,1981,left_only
10339,6915,4,0,1550,left_only
10340,6915,4,1,1550,left_only
10341,6916,4,1,1981,left_only
10342,6917,1,1,1982,left_only
10343,6918,3,1,1982,left_only
10344,6919,4,1,1982,left_only
10345,6920,4,1,1983,left_only
10346,6921,4,0,1551,left_only
10347,6921,4,1,1551,left_only
10348,6922,0,0,1552,left_only
10349,6922,0,1,1552,left_only
10350,6923,1,0,1552,left_only
10351,6923,1,1,1552,left_only
10352,6924,2,0,1552,left_only
10353,6924,2,1,1552,left_only
10354,6925,4,0,1552,left_only
10355,6925,4,1,1552,left_only
10356,6926,1,1,1984,left_only
10357,6927,2,1,1984,left_only
10358,6928,4,1,1984,left_only
10359,6929,1,1,1985,left_only
10360,6930,4,1,1985,left_only
10361,6931,1,1,1986,left_only
10362,6932,2,1,1986,left_only
10363,6933,0,0,1553,left_only
10364,6933,0,1,1553,left_only
10365,6934,1,1,1987,left_only
10366,6935,2,1,1987,left_only
10367,6936,1,0,1553,left_only
10368,6936,1,1,1553,left_only
10369,6937,1,1,1988,left_only
10370,6938,2,0,1554,left_only
10371,6938,2,1,1554,left_only
10372,6939,0,0,1555,left_only
10373,6939,0,1,1555,left_only
10374,6940,2,1,1988,left_only
10375,6941,1,0,1555,left_only
10376,6941,1,1,1555,left_only
10377,6942,3,1,1988,left_only
10378,6943,2,0,1555,left_only
10379,6943,2,1,1555,left_only
10380,6944,4,1,1988,left_only
10381,6945,1,1,1989,left_only
10382,6946,2,1,1989,left_only
10383,6947,1,1,1990,left_only
10384,6948,4,1,1990,left_only
10385,6949,1,1,1991,left_only
10386,6950,4,1,1991,left_only
10387,6951,1,1,1992,left_only
10388,6952,2,1,1992,left_only
10389,6953,4,1,1992,left_only
10390,6954,1,1,1993,left_only
10391,6955,4,0,1555,left_only
10392,6955,4,1,1555,left_only
10393,6956,2,1,1993,left_only
10394,6957,4,1,1993,left_only
10395,6958,1,0,1556,left_only
10396,6958,1,1,1556,left_only
10397,6959,4,0,1556,left_only
10398,6959,4,1,1556,left_only
10399,6960,0,0,1557,left_only
10400,6960,0,1,1557,left_only
10401,6961,1,0,1557,left_only
10402,6961,1,1,1557,left_only
10403,6962,2,0,1557,left_only
10404,6962,2,1,1557,left_only
10405,6963,1,1,1994,left_only
10406,6964,0,0,1558,left_only
10407,6964,0,1,1558,left_only
10408,6965,1,0,1558,left_only
10409,6965,1,1,1558,left_only
10410,6966,2,1,1994,left_only
10411,6967,3,1,1994,left_only
10412,6968,2,1,1995,left_only
10413,6969,4,0,1558,left_only
10414,6969,4,1,1558,left_only
10415,6970,4,1,1995,left_only
10416,6971,1,1,1996,left_only
10417,6972,2,1,1996,left_only
10418,6973,3,1,1996,left_only
10419,6974,4,1,1996,left_only
10420,6975,1,1,1997,left_only
10421,6976,0,0,1559,left_only
10422,6976,0,1,1559,left_only
10423,6977,2,0,1559,left_only
10424,6977,2,1,1559,left_only
10425,6978,1,0,1560,left_only
10426,6978,1,1,1560,left_only
10427,6979,2,0,1560,left_only
10428,6979,2,1,1560,left_only
10429,6980,0,0,1561,left_only
10430,6980,0,1,1561,left_only
10431,6981,2,0,1561,left_only
10432,6981,2,1,1561,left_only
10433,6982,4,0,1561,left_only
10434,6982,4,1,1561,left_only
10435,6983,0,0,1562,left_only
10436,6983,0,1,1562,left_only
10437,6984,2,1,1997,left_only
10438,6985,4,1,1997,left_only
10439,6986,1,1,1998,left_only
10440,6987,4,0,1562,left_only
10441,6987,4,1,1562,left_only
10442,6988,2,1,1998,left_only
10443,6989,3,1,1998,left_only
10444,6990,1,0,1563,left_only
10445,6990,1,1,1563,left_only
10446,6991,4,1,1998,left_only
10447,6992,1,1,1999,left_only
10448,6993,2,1,1999,left_only
10449,6994,3,1,1999,left_only
10450,6995,2,0,1563,left_only
10451,6995,2,1,1563,left_only
10452,6996,0,0,1564,left_only
10453,6996,0,1,1564,left_only
10454,6997,2,0,1564,left_only
10455,6997,2,1,1564,left_only
10456,6998,4,1,1999,left_only
10457,6999,4,0,1564,left_only
10458,6999,4,1,1564,left_only
10459,7000,0,0,1565,left_only
10460,7000,0,1,1565,left_only
10461,7001,2,0,1565,left_only
10462,7001,2,1,1565,left_only
10463,7002,4,0,1565,left_only
10464,7002,4,1,1565,left_only
10465,7003,0,0,1566,left_only
10466,7003,0,1,1566,left_only
10467,7004,1,1,2000,left_only
10468,7005,1,1,2001,left_only
10469,7006,2,1,2001,left_only
10470,7007,1,1,2002,left_only
10471,7008,2,1,2002,left_only
10472,7009,2,0,1566,left_only
10473,7009,2,1,1566,left_only
10474,7010,2,0,1567,left_only
10475,7010,2,1,1567,left_only
10476,7011,4,1,2002,left_only
10477,7012,1,1,2003,left_only
10478,7013,2,1,2003,left_only
10479,7014,4,0,1567,left_only
10480,7014,4,1,1567,left_only
10481,7015,0,0,1569,left_only
10482,7015,0,1,1569,left_only
10483,7016,1,0,1569,left_only
10484,7016,1,1,1569,left_only
10485,7017,4,0,1569,left_only
10486,7017,4,1,1569,left_only
10487,7018,2,0,1570,left_only
10488,7018,2,1,1570,left_only
10489,7019,0,0,1571,left_only
10490,7019,0,1,1571,left_only
10491,7020,4,1,2003,left_only
10492,7021,2,1,2004,left_only
10493,7022,2,0,1571,left_only
10494,7022,2,1,1571,left_only
10495,7023,4,1,2004,left_only
10496,7024,1,0,1572,left_only
10497,7024,1,1,1572,left_only
10498,7025,2,0,1572,left_only
10499,7025,2,1,1572,left_only
10500,7026,4,0,1572,left_only
10501,7026,4,1,1572,left_only
10502,7027,1,1,2005,left_only
10503,7028,0,0,1573,left_only
10504,7028,0,1,1573,left_only
10505,7029,2,1,2005,left_only
10506,7030,3,1,2005,left_only
10507,7031,4,1,2005,left_only
10508,7032,1,0,1573,left_only
10509,7032,1,1,1573,left_only
10510,7033,2,0,1573,left_only
10511,7033,2,1,1573,left_only
10512,7034,1,1,2006,left_only
10513,7035,4,1,2006,left_only
10514,7036,1,1,2007,left_only
10515,7037,2,1,2007,left_only
10516,7038,3,1,2007,left_only
10517,7039,0,0,1575,left_only
10518,7039,0,1,1575,left_only
10519,7040,4,1,2007,left_only
10520,7041,1,0,1575,left_only
10521,7041,1,1,1575,left_only
10522,7042,1,1,2008,left_only
10523,7043,0,0,1576,left_only
10524,7043,0,1,1576,left_only
10525,7044,2,1,2008,left_only
10526,7045,4,1,2008,left_only
10527,7046,1,1,2009,left_only
10528,7047,4,1,2009,left_only
10529,7048,0,0,1578,left_only
10530,7048,0,1,1578,left_only
10531,7049,2,0,1578,left_only
10532,7049,2,1,1578,left_only
10533,7050,4,0,1578,left_only
10534,7050,4,1,1578,left_only
10535,7051,1,1,2010,left_only
10536,7052,1,0,1579,left_only
10537,7052,1,1,1579,left_only
10538,7053,2,1,2010,left_only
10539,7054,2,0,1580,left_only
10540,7054,2,1,1580,left_only
10541,7055,4,1,2010,left_only
10542,7056,1,1,2011,left_only
10543,7057,0,0,1581,left_only
10544,7057,0,1,1581,left_only
10545,7058,2,1,2011,left_only
10546,7059,1,0,1581,left_only
10547,7059,1,1,1581,left_only
10548,7060,4,1,2011,left_only
10549,7061,2,1,2012,left_only
10550,7062,2,0,1581,left_only
10551,7062,2,1,1581,left_only
10552,7063,3,1,2012,left_only
10553,7064,1,1,2013,left_only
10554,7065,0,0,1582,left_only
10555,7065,0,1,1582,left_only
10556,7066,2,1,2013,left_only
10557,7067,1,0,1582,left_only
10558,7067,1,1,1582,left_only
10559,7068,1,1,2014,left_only
10560,7069,2,0,1582,left_only
10561,7069,2,1,1582,left_only
10562,7070,2,1,2014,left_only
10563,7071,4,0,1582,left_only
10564,7071,4,1,1582,left_only
10565,7072,4,1,2014,left_only
10566,7073,1,1,2015,left_only
10567,7074,2,1,2015,left_only
10568,7075,0,0,1583,left_only
10569,7075,0,1,1583,left_only
10570,7076,3,1,2015,left_only
10571,7077,1,0,1583,left_only
10572,7077,1,1,1583,left_only
10573,7078,2,0,1583,left_only
10574,7078,2,1,1583,left_only
10575,7079,4,0,1583,left_only
10576,7079,4,1,1583,left_only
10577,7080,4,1,2015,left_only
10578,7081,0,0,1584,left_only
10579,7081,0,1,1584,left_only
10580,7082,1,1,2016,left_only
10581,7083,2,1,2016,left_only
10582,7084,3,1,2016,left_only
10583,7085,2,1,2017,left_only
10584,7086,3,1,2017,left_only
10585,7087,1,0,1584,left_only
10586,7087,1,1,1584,left_only
10587,7088,4,1,2017,left_only
10588,7089,0,0,1585,left_only
10589,7089,0,1,1585,left_only
10590,7090,2,1,2018,left_only
10591,7091,3,1,2018,left_only
10592,7092,1,1,2019,left_only
10593,7093,1,0,1585,left_only
10594,7093,1,1,1585,left_only
10595,7094,2,1,2019,left_only
10596,7095,4,1,2019,left_only
10597,7096,2,1,2020,left_only
10598,7097,2,0,1585,left_only
10599,7097,2,1,1585,left_only
10600,7098,4,1,2020,left_only
10601,7099,1,1,2021,left_only
10602,7100,0,0,1586,left_only
10603,7100,0,1,1586,left_only
10604,7101,2,1,2021,left_only
10605,7102,1,0,1586,left_only
10606,7102,1,1,1586,left_only
10607,7103,3,1,2021,left_only
10608,7104,2,1,2022,left_only
10609,7105,1,1,2023,left_only
10610,7106,2,1,2023,left_only
10611,7107,3,1,2023,left_only
10612,7108,0,0,1587,left_only
10613,7108,0,1,1587,left_only
10614,7109,2,0,1587,left_only
10615,7109,2,1,1587,left_only
10616,7110,0,0,1588,left_only
10617,7110,0,1,1588,left_only
10618,7111,1,1,2024,left_only
10619,7112,4,0,1588,left_only
10620,7112,4,1,1588,left_only
10621,7113,0,0,1589,left_only
10622,7113,0,1,1589,left_only
10623,7114,2,1,2024,left_only
10624,7115,3,1,2024,left_only
10625,7116,4,1,2024,left_only
10626,7117,2,1,2025,left_only
10627,7118,2,0,1589,left_only
10628,7118,2,1,1589,left_only
10629,7119,1,0,1590,left_only
10630,7119,1,1,1590,left_only
10631,7120,2,0,1590,left_only
10632,7120,2,1,1590,left_only
10633,7121,4,0,1590,left_only
10634,7121,4,1,1590,left_only
10635,7122,4,1,2025,left_only
10636,7123,1,0,1591,left_only
10637,7123,1,1,1591,left_only
10638,7124,1,1,2026,left_only
10639,7125,4,0,1591,left_only
10640,7125,4,1,1591,left_only
10641,7126,2,1,2026,left_only
10642,7127,3,1,2026,left_only
10643,7128,4,1,2026,left_only
10644,7129,0,0,1592,left_only
10645,7129,0,1,1592,left_only
10646,7130,2,0,1592,left_only
10647,7130,2,1,1592,left_only
10648,7131,0,0,1593,left_only
10649,7131,0,1,1593,left_only
10650,7132,1,0,1593,left_only
10651,7132,1,1,1593,left_only
10652,7133,1,1,2027,left_only
10653,7134,1,0,1594,left_only
10654,7134,1,1,1594,left_only
10655,7135,2,1,2027,left_only
10656,7136,4,0,1594,left_only
10657,7136,4,1,1594,left_only
10658,7137,0,0,1595,left_only
10659,7137,0,1,1595,left_only
10660,7138,1,0,1595,left_only
10661,7138,1,1,1595,left_only
10662,7139,1,0,1596,left_only
10663,7139,1,1,1596,left_only
10664,7140,4,0,1596,left_only
10665,7140,4,1,1596,left_only
10666,7141,0,0,1597,left_only
10667,7141,0,1,1597,left_only
10668,7142,1,0,1597,left_only
10669,7142,1,1,1597,left_only
10670,7143,0,0,1598,left_only
10671,7143,0,1,1598,left_only
10672,7144,3,1,2027,left_only
10673,7145,4,1,2027,left_only
10674,7146,4,0,1598,left_only
10675,7146,4,1,1598,left_only
10676,7147,0,0,1599,left_only
10677,7147,0,1,1599,left_only
10678,7148,1,0,1599,left_only
10679,7148,1,1,1599,left_only
10680,7149,2,1,2028,left_only
10681,7150,1,1,2029,left_only
10682,7151,2,0,1599,left_only
10683,7151,2,1,1599,left_only
10684,7152,2,1,2029,left_only
10685,7153,3,1,2029,left_only
10686,7154,4,0,1599,left_only
10687,7154,4,1,1599,left_only
10688,7155,0,0,1600,left_only
10689,7155,0,1,1600,left_only
10690,7156,2,0,1600,left_only
10691,7156,2,1,1600,left_only
10692,7157,4,1,2029,left_only
10693,7158,4,0,1600,left_only
10694,7158,4,1,1600,left_only
10695,7159,1,1,2030,left_only
10696,7160,2,1,2030,left_only
10697,7161,1,0,1601,left_only
10698,7161,1,1,1601,left_only
10699,7162,2,0,1601,left_only
10700,7162,2,1,1601,left_only
10701,7163,3,1,2030,left_only
10702,7164,4,0,1601,left_only
10703,7164,4,1,1601,left_only
10704,7165,4,1,2030,left_only
10705,7166,1,1,2031,left_only
10706,7167,1,0,1602,left_only
10707,7167,1,1,1602,left_only
10708,7168,4,1,2031,left_only
10709,7169,2,1,2032,left_only
10710,7170,1,1,2033,left_only
10711,7171,2,0,1603,left_only
10712,7171,2,1,1603,left_only
10713,7172,1,1,2034,left_only
10714,7173,2,1,2034,left_only
10715,7174,1,1,2035,left_only
10716,7175,4,0,1603,left_only
10717,7175,4,1,1603,left_only
10718,7176,4,0,1604,left_only
10719,7176,4,1,1604,left_only
10720,7177,2,1,2035,left_only
10721,7178,3,1,2035,left_only
10722,7179,1,1,2036,left_only
10723,7180,0,0,1606,left_only
10724,7180,0,1,1606,left_only
10725,7181,1,0,1606,left_only
10726,7181,1,1,1606,left_only
10727,7182,2,1,2036,left_only
10728,7183,2,1,2037,left_only
10729,7184,4,1,2037,left_only
10730,7185,1,1,2038,left_only
10731,7186,3,1,2038,left_only
10732,7187,4,0,1606,left_only
10733,7187,4,1,1606,left_only
10734,7188,3,1,2039,left_only
10735,7189,4,1,2039,left_only
10736,7190,4,1,2040,left_only
10737,7191,0,0,1607,left_only
10738,7191,0,1,1607,left_only
10739,7192,1,1,2041,left_only
10740,7193,1,0,1607,left_only
10741,7193,1,1,1607,left_only
10742,7194,2,0,1607,left_only
10743,7194,2,1,1607,left_only
10744,7195,2,1,2041,left_only
10745,7196,0,0,1608,left_only
10746,7196,0,1,1608,left_only
10747,7197,4,1,2041,left_only
10748,7198,2,0,1608,left_only
10749,7198,2,1,1608,left_only
10750,7199,0,0,1609,left_only
10751,7199,0,1,1609,left_only
10752,7200,1,1,2042,left_only
10753,7201,2,0,1609,left_only
10754,7201,2,1,1609,left_only
10755,7202,4,0,1609,left_only
10756,7202,4,1,1609,left_only
10757,7203,2,1,2042,left_only
10758,7204,4,1,2042,left_only
10759,7205,1,1,2043,left_only
10760,7206,2,1,2043,left_only
10761,7207,3,1,2043,left_only
10762,7208,4,1,2043,left_only
10763,7209,1,0,1610,left_only
10764,7209,1,1,1610,left_only
10765,7210,4,0,1610,left_only
10766,7210,4,1,1610,left_only
10767,7211,0,0,1611,left_only
10768,7211,0,1,1611,left_only
10769,7212,2,0,1611,left_only
10770,7212,2,1,1611,left_only
10771,7213,4,0,1611,left_only
10772,7213,4,1,1611,left_only
10773,7214,0,0,1612,left_only
10774,7214,0,1,1612,left_only
10775,7215,2,0,1612,left_only
10776,7215,2,1,1612,left_only
10777,7216,1,1,2044,left_only
10778,7217,4,0,1612,left_only
10779,7217,4,1,1612,left_only
10780,7218,1,0,1614,left_only
10781,7218,1,1,1614,left_only
10782,7219,4,1,2044,left_only
10783,7220,2,0,1614,left_only
10784,7220,2,1,1614,left_only
10785,7221,4,0,1614,left_only
10786,7221,4,1,1614,left_only
10787,7222,0,0,1615,left_only
10788,7222,0,1,1615,left_only
10789,7223,2,0,1615,left_only
10790,7223,2,1,1615,left_only
10791,7224,1,1,2045,left_only
10792,7225,1,1,2046,left_only
10793,7226,3,1,2046,left_only
10794,7227,4,1,2046,left_only
10795,7228,1,1,2047,left_only
10796,7229,3,1,2047,left_only
10797,7230,0,0,1616,left_only
10798,7230,0,1,1616,left_only
10799,7231,1,1,2048,left_only
10800,7232,2,1,2048,left_only
10801,7233,2,0,1616,left_only
10802,7233,2,1,1616,left_only
10803,7234,0,0,1617,left_only
10804,7234,0,1,1617,left_only
10805,7235,0,0,1618,left_only
10806,7235,0,1,1618,left_only
10807,7236,3,1,2048,left_only
10808,7237,1,0,1618,left_only
10809,7237,1,1,1618,left_only
10810,7238,4,1,2048,left_only
10811,7239,2,0,1618,left_only
10812,7239,2,1,1618,left_only
10813,7240,1,1,2049,left_only
10814,7241,2,1,2049,left_only
10815,7242,4,0,1618,left_only
10816,7242,4,1,1618,left_only
10817,7243,1,0,1620,left_only
10818,7243,1,1,1620,left_only
10819,7244,0,0,1621,left_only
10820,7244,0,1,1621,left_only
10821,7245,4,1,2049,left_only
10822,7246,1,0,1621,left_only
10823,7246,1,1,1621,left_only
10824,7247,0,0,1622,left_only
10825,7247,0,1,1622,left_only
10826,7248,1,1,2050,left_only
10827,7249,2,1,2050,left_only
