request_id,device_id,primary_port,vlan_id
3611,3,1,962
3612,0,0,964
3612,0,1,964
3613,1,0,964
3613,1,1,964
3614,2,0,964
3614,2,1,964
3615,1,1,963
3616,3,1,963
3617,3,1,964
3618,0,0,965
3618,0,1,965
3619,4,1,964
3620,1,1,965
3621,3,1,965
3622,0,0,966
3622,0,1,966
3623,1,0,966
3623,1,1,966
3624,4,1,965
3625,4,0,966
3625,4,1,966
3626,0,0,967
3626,0,1,967
3627,3,1,966
3628,2,1,967
3629,0,0,968
3629,0,1,968
3630,1,0,968
3630,1,1,968
3631,3,1,967
3632,0,0,969
3632,0,1,969
3633,1,0,969
3633,1,1,969
3634,2,0,969
3634,2,1,969
3635,4,1,967
3636,4,0,969
3636,4,1,969
3637,2,1,968
3638,3,1,968
3639,1,0,970
3639,1,1,970
3640,2,0,970
3640,2,1,970
3641,0,0,971
3641,0,1,971
3642,1,0,971
3642,1,1,971
3643,2,0,971
3643,2,1,971
3644,4,0,971
3644,4,1,971
3645,0,0,972
3645,0,1,972
3646,3,1,969
3647,4,0,972
3647,4,1,972
3648,0,0,973
3648,0,1,973
3649,1,0,973
3649,1,1,973
3650,0,0,974
3650,0,1,974
3651,1,0,974
3651,1,1,974
3652,2,0,974
3652,2,1,974
3653,0,1,970
3654,4,0,974
3654,4,1,974
3655,2,1,972
3656,2,0,975
3656,2,1,975
3657,3,1,972
3658,3,1,973
3659,3,1,974
3660,1,1,975
3661,1,0,977
3661,1,1,977
3662,4,0,977
3662,4,1,977
3663,3,1,975
3664,1,1,976
3665,4,0,978
3665,4,1,978
3666,2,1,976
3667,4,1,976
3668,2,1,977
3669,0,0,980
3669,0,1,980
3670,3,1,977
3671,0,1,978
3672,1,0,980
3672,1,1,980
3673,4,0,980
3673,4,1,980
3674,0,0,981
3674,0,1,981
3675,2,0,981
3675,2,1,981
3676,2,1,978
3677,3,1,978
3678,2,1,979
3679,3,1,979
3680,4,1,979
3681,3,1,980
3682,4,1,981
3683,0,1,982
3684,0,0,983
3684,0,1,983
3685,3,1,982
3686,1,0,983
3686,1,1,983
3687,4,1,982
3688,2,1,983
3689,4,0,983
3689,4,1,983
3690,0,0,984
3690,0,1,984
3691,3,1,983
3692,1,1,984
3693,2,1,984
3694,4,1,984
3695,2,1,985
3696,3,1,985
3697,4,0,986
3697,4,1,986
3698,4,1,985
3699,1,1,986
3700,2,1,986
3701,2,0,987
3701,2,1,987
3702,3,1,986
3703,0,1,987
3704,4,0,987
3704,4,1,987
3705,1,0,988
3705,1,1,988
3706,3,1,987
3707,2,1,988
3708,3,1,988
3709,4,1,988
3710,2,0,989
3710,2,1,989
3711,4,0,989
3711,4,1,989
3712,0,0,990
3712,0,1,990
3713,1,1,989
3714,3,1,989
3715,3,1,990
3716,4,0,990
3716,4,1,990
3717,2,0,991
3717,2,1,991
3718,4,0,991
3718,4,1,991
3719,3,1,991
3720,0,1,992
3721,1,1,992
3722,2,0,992
3722,2,1,992
3723,4,0,992
3723,4,1,992
3724,3,1,992
3725,0,1,993
3726,1,1,993
3727,0,0,994
3727,0,1,994
3728,4,0,994
3728,4,1,994
3729,2,1,994
3730,2,1,995
3731,4,0,995
3731,4,1,995
3732,0,0,996
3732,0,1,996
3733,1,1,996
3734,2,1,996
3735,0,0,997
3735,0,1,997
3736,2,0,997
3736,2,1,997
3737,0,0,998
3737,0,1,998
3738,3,1,996
3739,1,0,998
3739,1,1,998
3740,1,1,997
3741,2,1,998
3742,0,0,999
3742,0,1,999
3743,1,0,999
3743,1,1,999
3744,4,1,998
3745,2,0,999
3745,2,1,999
3746,4,1,999
3747,1,0,1000
3747,1,1,1000
3748,0,0,1001
3748,0,1,1001
3749,3,1,1000
3750,1,1,1001
3751,2,1,1001
3752,0,0,1002
3752,0,1,1002
3753,1,1,1002
3754,3,1,1002
3755,4,0,1002
3755,4,1,1002
3756,0,0,1003
3756,0,1,1003
3757,1,0,1003
3757,1,1,1003
3758,4,0,1003
3758,4,1,1003
3759,3,1,1003
3760,2,0,1004
3760,2,1,1004
3761,1,1,1004
3762,3,1,1004
3763,4,1,1004
3764,0,1,1005
3765,1,1,1005
3766,2,0,1005
3766,2,1,1005
3767,3,1,1005
3768,4,0,1005
3768,4,1,1005
3769,0,1,1006
3770,2,0,1006
3770,2,1,1006
3771,4,1,1006
3772,2,0,1007
3772,2,1,1007
3773,0,0,1008
3773,0,1,1008
3774,2,0,1008
3774,2,1,1008
3775,1,0,1009
3775,1,1,1009
3776,0,1,1007
3777,3,1,1008
3778,4,0,1009
3778,4,1,1009
3779,4,0,1010
3779,4,1,1010
3780,4,1,1008
3781,1,0,1011
3781,1,1,1011
3782,2,0,1011
3782,2,1,1011
3783,0,1,1009
3784,0,1,1010
3785,3,1,1010
3786,4,0,1011
3786,4,1,1011
3787,0,1,1011
3788,2,0,1012
3788,2,1,1012
3789,4,0,1012
3789,4,1,1012
3790,0,0,1013
3790,0,1,1013
3791,1,0,1013
3791,1,1,1013
3792,2,0,1013
3792,2,1,1013
3793,0,0,1014
3793,0,1,1014
3794,2,0,1014
3794,2,1,1014
3795,0,0,1015
3795,0,1,1015
3796,0,1,1012
3797,1,0,1015
3797,1,1,1015
3798,1,1,1012
3799,4,0,1015
3799,4,1,1015
3800,0,0,1016
3800,0,1,1016
3801,3,1,1013
3802,3,1,1014
3803,2,0,1016
3803,2,1,1016
3804,2,1,1015
3805,3,1,1015
3806,4,1,1016
3807,0,1,1017
3808,1,0,1017
3808,1,1,1017
3809,2,0,1017
3809,2,1,1017
3810,3,1,1017
3811,4,1,1017
3812,1,0,1018
3812,1,1,1018
3813,3,1,1018
3814,4,0,1018
3814,4,1,1018
3815,0,0,1019
3815,0,1,1019
3816,1,0,1019
3816,1,1,1019
3817,2,0,1019
3817,2,1,1019
3818,4,0,1019
3818,4,1,1019
3819,1,0,1020
3819,1,1,1020
3820,3,1,1019
3821,4,0,1020
3821,4,1,1020
3822,0,0,1021
3822,0,1,1021
3823,4,0,1021
3823,4,1,1021
3824,0,1,1020
3825,4,0,1022
3825,4,1,1022
3826,0,0,1023
3826,0,1,1023
3827,3,1,1020
3828,1,1,1021
3829,1,0,1023
3829,1,1,1023
3830,2,1,1021
3831,0,1,1022
3832,1,1,1022
3833,2,0,1023
3833,2,1,1023
3834,3,1,1023
3835,4,0,1023
3835,4,1,1023
3836,0,1,1024
3837,1,1,1024
3838,1,0,1025
3838,1,1,1025
3839,2,0,1025
3839,2,1,1025
3840,3,1,1024
3841,0,1,1025
3842,3,1,1025
3843,4,1,1025
3844,0,0,1026
3844,0,1,1026
3845,1,1,1026
3846,4,1,1026
3847,0,1,1027
3848,1,0,1027
3848,1,1,1027
3849,4,0,1027
3849,4,1,1027
3850,0,0,1028
3850,0,1,1028
3851,1,0,1028
3851,1,1,1028
3852,3,1,1027
3853,2,0,1028
3853,2,1,1028
3854,4,0,1028
3854,4,1,1028
3855,3,1,1028
3856,0,1,1029
3857,1,1,1029
3858,2,0,1029
3858,2,1,1029
3859,4,1,1029
3860,0,1,1030
3861,1,0,1030
3861,1,1,1030
3862,2,0,1030
3862,2,1,1030
3863,3,1,1030
3864,4,1,1030
3865,0,0,1031
3865,0,1,1031
3866,1,0,1031
3866,1,1,1031
3867,2,1,1031
3868,0,0,1032
3868,0,1,1032
3869,2,1,1032
3870,4,0,1032
3870,4,1,1032
3871,2,0,1033
3871,2,1,1033
3872,4,0,1033
3872,4,1,1033
3873,1,0,1034
3873,1,1,1034
3874,2,0,1034
3874,2,1,1034
3875,4,0,1034
3875,4,1,1034
3876,2,0,1035
3876,2,1,1035
3877,3,1,1032
3878,0,1,1034
3879,3,1,1034
3880,0,1,1035
3881,1,1,1035
3882,4,0,1035
3882,4,1,1035
3883,3,1,1035
3884,0,1,1036
3885,1,1,1036
3886,4,0,1036
3886,4,1,1036
3887,0,0,1037
3887,0,1,1037
3888,1,0,1037
3888,1,1,1037
3889,3,1,1036
3890,3,1,1037
3891,4,0,1037
3891,4,1,1037
3892,0,0,1038
3892,0,1,1038
3893,2,1,1038
3894,1,0,1039
3894,1,1,1039
3895,4,0,1039
3895,4,1,1039
3896,3,1,1038
3897,1,0,1040
3897,1,1,1040
3898,1,0,1041
3898,1,1,1041
3899,4,1,1038
3900,2,1,1039
3901,2,0,1041
3901,2,1,1041
3902,3,1,1039
3903,3,1,1040
3904,0,1,1041
3905,4,0,1041
3905,4,1,1041
3906,0,0,1042
3906,0,1,1042
3907,2,0,1042
3907,2,1,1042
3908,4,0,1043
3908,4,1,1043
3909,0,0,1044
3909,0,1,1044
3910,3,1,1041
3911,1,0,1044
3911,1,1,1044
3912,1,0,1045
3912,1,1,1045
3913,2,0,1045
3913,2,1,1045
3914,1,1,1042
3915,3,1,1042
3916,4,0,1045
3916,4,1,1045
3917,1,1,1043
3918,0,0,1046
3918,0,1,1046
3919,2,1,1043
3920,3,1,1043
3921,3,1,1044
3922,3,1,1045
3923,1,0,1046
3923,1,1,1046
3924,2,1,1046
3925,4,0,1046
3925,4,1,1046
3926,1,0,1047
3926,1,1,1047
3927,3,1,1046
3928,2,0,1047
3928,2,1,1047
3929,0,0,1048
3929,0,1,1048
3930,0,1,1047
3931,1,0,1048
3931,1,1,1048
3932,4,1,1047
3933,4,0,1048
3933,4,1,1048
3934,1,0,1049
3934,1,1,1049
3935,4,0,1049
3935,4,1,1049
3936,0,0,1050
3936,0,1,1050
3937,2,1,1048
3938,1,0,1050
3938,1,1,1050
3939,2,0,1050
3939,2,1,1050
3940,4,0,1050
3940,4,1,1050
3941,0,0,1051
3941,0,1,1051
3942,3,1,1048
3943,0,1,1049
3944,2,1,1049
3945,3,1,1049
3946,1,0,1051
3946,1,1,1051
3947,3,1,1050
3948,2,1,1051
3949,1,0,1052
3949,1,1,1052
3950,4,0,1052
3950,4,1,1052
3951,1,0,1053
3951,1,1,1053
3952,2,0,1053
3952,2,1,1053
3953,3,1,1051
3954,2,0,1054
3954,2,1,1054
3955,4,0,1054
3955,4,1,1054
3956,4,1,1051
3957,0,1,1052
3958,0,0,1055
3958,0,1,1055
3959,4,0,1055
3959,4,1,1055
3960,2,1,1052
3961,0,1,1053
3962,3,1,1053
3963,2,0,1056
3963,2,1,1056
3964,1,0,1057
3964,1,1,1057
3965,0,1,1054
3966,3,1,1054
3967,0,1,1056
3968,2,0,1057
3968,2,1,1057
3969,4,0,1057
3969,4,1,1057
3970,1,0,1058
3970,1,1,1058
3971,1,1,1056
3972,3,1,1056
3973,3,1,1057
3974,2,1,1058
3975,4,0,1058
3975,4,1,1058
3976,4,0,1059
3976,4,1,1059
3977,1,0,1060
3977,1,1,1060
3978,2,0,1060
3978,2,1,1060
3979,3,1,1058
3980,0,0,1061
3980,0,1,1061
3981,2,0,1062
3981,2,1,1062
3982,0,0,1063
3982,0,1,1063
3983,2,0,1063
3983,2,1,1063
3984,0,0,1064
3984,0,1,1064
3985,2,0,1064
3985,2,1,1064
3986,4,0,1064
3986,4,1,1064
3987,0,1,1059
3988,1,0,1065
3988,1,1,1065
3989,3,1,1059
3990,4,0,1065
3990,4,1,1065
3991,4,0,1066
3991,4,1,1066
3992,3,1,1060
3993,0,0,1067
3993,0,1,1067
3994,4,1,1060
3995,1,0,1067
3995,1,1,1067
3996,2,1,1061
3997,1,1,1062
3998,2,0,1067
3998,2,1,1067
3999,1,0,1068
3999,1,1,1068
4000,1,1,1063
4001,3,1,1063
4002,2,0,1068
4002,2,1,1068
4003,0,0,1069
4003,0,1,1069
4004,1,0,1069
4004,1,1,1069
4005,4,1,1063
4006,1,1,1064
4007,3,1,1065
4008,2,1,1066
4009,2,0,1069
4009,2,1,1069
4010,3,1,1066
4011,4,1,1067
4012,4,0,1069
4012,4,1,1069
4013,0,0,1070
4013,0,1,1070
4014,3,1,1069
4015,1,0,1071
4015,1,1,1071
4016,1,1,1070
4017,4,0,1071
4017,4,1,1071
4018,0,0,1072
4018,0,1,1072
4019,4,0,1072
4019,4,1,1072
4020,2,1,1070
4021,3,1,1071
4022,2,1,1072
4023,4,0,1073
4023,4,1,1073
4024,0,0,1074
4024,0,1,1074
4025,1,0,1074
4025,1,1,1074
4026,3,1,1072
4027,2,0,1074
4027,2,1,1074
4028,4,0,1074
4028,4,1,1074
4029,0,0,1075
4029,0,1,1075
4030,1,1,1073
4031,2,1,1073
4032,2,0,1075
4032,2,1,1075
4033,3,1,1073
4034,3,1,1074
4035,1,1,1075
4036,0,0,1076
4036,0,1,1076
4037,1,0,1076
4037,1,1,1076
4038,4,0,1076
4038,4,1,1076
4039,3,1,1076
4040,0,1,1077
4041,1,1,1077
4042,0,1,1078
4043,1,1,1078
4044,2,0,1078
4044,2,1,1078
4045,1,0,1079
4045,1,1,1079
4046,2,0,1079
4046,2,1,1079
4047,3,1,1078
4048,0,1,1079
4049,4,0,1079
4049,4,1,1079
4050,3,1,1079
4051,2,0,1080
4051,2,1,1080
4052,1,0,1081
4052,1,1,1081
4053,1,0,1082
4053,1,1,1082
4054,0,1,1080
4055,2,0,1082
4055,2,1,1082
4056,0,0,1083
4056,0,1,1083
4057,1,0,1083
4057,1,1,1083
4058,1,1,1080
4059,3,1,1080
4060,2,1,1081
4061,3,1,1081
4062,4,1,1081
4063,4,0,1083
4063,4,1,1083
4064,0,1,1082
4065,0,0,1084
4065,0,1,1084
4066,3,1,1082
4067,4,1,1082
4068,4,0,1084
4068,4,1,1084
4069,3,1,1083
4070,0,0,1085
4070,0,1,1085
4071,1,0,1085
4071,1,1,1085
4072,1,1,1084
4073,3,1,1084
4074,0,0,1086
4074,0,1,1086
4075,3,1,1085
4076,2,0,1086
4076,2,1,1086
4077,4,1,1085
4078,3,1,1086
4079,0,0,1087
4079,0,1,1087
4080,2,0,1087
4080,2,1,1087
4081,0,0,1088
4081,0,1,1088
4082,4,1,1086
4083,1,0,1088
4083,1,1,1088
4084,4,0,1088
4084,4,1,1088
4085,0,0,1089
4085,0,1,1089
4086,1,0,1089
4086,1,1,1089
4087,2,0,1090
4087,2,1,1090
4088,3,1,1087
4089,3,1,1088
4090,2,1,1089
4091,4,0,1090
4091,4,1,1090
4092,2,0,1091
4092,2,1,1091
4093,4,1,1089
4094,0,1,1090
4095,1,1,1090
4096,1,1,1091
4097,3,1,1091
4098,1,0,1092
4098,1,1,1092
4099,2,1,1092
4100,3,1,1092
4101,4,1,1092
4102,0,0,1093
4102,0,1,1093
4103,1,0,1093
4103,1,1,1093
4104,2,0,1093
4104,2,1,1093
4105,3,1,1093
4106,4,0,1093
4106,4,1,1093
4107,0,1,1094
4108,1,0,1094
4108,1,1,1094
4109,2,1,1094
4110,0,1,1095
4111,1,1,1095
4112,2,0,1095
4112,2,1,1095
4113,4,0,1095
4113,4,1,1095
4114,3,1,1095
4115,0,1,1096
4116,2,1,1096
4117,4,0,1096
4117,4,1,1096
4118,3,1,1096
4119,0,0,1097
4119,0,1,1097
4120,1,1,1097
4121,2,1,1097
4122,4,1,1097
4123,0,0,1098
4123,0,1,1098
4124,3,1,1098
4125,1,1,1099
4126,2,1,1099
4127,4,1,1099
4128,0,1,1100
4129,4,0,1100
4129,4,1,1100
4130,3,1,1100
4131,1,1,1101
4132,2,1,1101
4133,2,0,1102
4133,2,1,1102
4134,3,1,1101
4135,0,1,1102
4136,1,1,1102
4137,3,1,1102
4138,4,1,1102
4139,0,0,1103
4139,0,1,1103
4140,1,1,1103
4141,4,0,1103
4141,4,1,1103
4142,2,1,1103
4143,3,1,1103
4144,0,1,1104
4145,4,0,1104
4145,4,1,1104
4146,1,0,1105
4146,1,1,1105
4147,0,0,1106
4147,0,1,1106
4148,1,1,1104
4149,3,1,1104
4150,2,0,1106
4150,2,1,1106
4151,4,0,1106
4151,4,1,1106
4152,1,0,1107
4152,1,1,1107
4153,0,1,1105
4154,3,1,1105
4155,1,1,1106
4156,1,0,1108
4156,1,1,1108
4157,4,0,1108
4157,4,1,1108
4158,1,0,1109
4158,1,1,1109
4159,3,1,1106
4160,2,0,1109
4160,2,1,1109
4161,0,0,1110
4161,0,1,1110
4162,0,0,1111
4162,0,1,1111
4163,4,0,1111
4163,4,1,1111
4164,0,1,1107
4165,1,0,1112
4165,1,1,1112
4166,4,0,1112
4166,4,1,1112
4167,0,0,1113
4167,0,1,1113
4168,1,0,1113
4168,1,1,1113
4169,2,1,1107
4170,4,0,1113
4170,4,1,1113
4171,4,1,1107
4172,0,1,1108
4173,2,1,1108
4174,3,1,1109
4175,1,0,1114
4175,1,1,1114
4176,3,1,1110
4177,1,1,1111
4178,2,1,1111
4179,3,1,1111
4180,4,0,1114
4180,4,1,1114
4181,0,1,1112
4182,0,0,1115
4182,0,1,1115
4183,1,0,1115
4183,1,1,1115
4184,2,1,1112
4185,3,1,1112
4186,1,0,1116
4186,1,1,1116
4187,2,0,1116
4187,2,1,1116
4188,4,0,1116
4188,4,1,1116
4189,3,1,1113
4190,2,0,1117
4190,2,1,1117
4191,0,1,1114
4192,4,0,1117
4192,4,1,1117
4193,2,1,1114
4194,3,1,1114
4195,3,1,1116
4196,0,1,1117
4197,1,0,1118
4197,1,1,1118
4198,1,1,1117
4199,2,0,1118
4199,2,1,1118
4200,4,0,1118
4200,4,1,1118
4201,3,1,1117
4202,1,0,1119
4202,1,1,1119
4203,2,0,1120
4203,2,1,1120
4204,4,0,1120
4204,4,1,1120
4205,1,0,1121
4205,1,1,1121
4206,0,1,1119
4207,3,1,1119
4208,1,0,1122
4208,1,1,1122
4209,2,0,1122
4209,2,1,1122
4210,4,0,1122
4210,4,1,1122
4211,4,1,1119
4212,0,0,1123
4212,0,1,1123
4213,2,0,1123
4213,2,1,1123
4214,4,0,1123
4214,4,1,1123
4215,1,0,1124
4215,1,1,1124
4216,0,1,1120
4217,0,0,1125
4217,0,1,1125
4218,1,1,1120
4219,0,1,1121
4220,2,1,1121
4221,3,1,1121
4222,2,0,1125
4222,2,1,1125
4223,3,1,1122
4224,4,0,1125
4224,4,1,1125
4225,1,0,1126
4225,1,1,1126
4226,4,0,1126
4226,4,1,1126
4227,0,0,1127
4227,0,1,1127
4228,3,1,1123
4229,1,0,1127
4229,1,1,1127
4230,2,0,1127
4230,2,1,1127
4231,1,0,1128
4231,1,1,1128
4232,4,0,1128
4232,4,1,1128
4233,1,0,1129
4233,1,1,1129
4234,0,1,1124
4235,0,0,1130
4235,0,1,1130
4236,1,0,1130
4236,1,1,1130
4237,3,1,1124
4238,1,0,1131
4238,1,1,1131
4239,2,0,1131
4239,2,1,1131
4240,3,1,1125
4241,3,1,1126
4242,3,1,1127
4243,0,1,1128
4244,4,0,1131
4244,4,1,1131
4245,1,0,1132
4245,1,1,1132
4246,2,0,1132
4246,2,1,1132
4247,3,1,1128
4248,4,1,1129
4249,4,0,1132
4249,4,1,1132
4250,3,1,1130
4251,3,1,1131
4252,1,0,1133
4252,1,1,1133
4253,4,0,1133
4253,4,1,1133
4254,0,1,1132
4255,0,0,1134
4255,0,1,1134
4256,1,0,1134
4256,1,1,1134
4257,1,0,1135
4257,1,1,1135
4258,3,1,1132
4259,2,0,1135
4259,2,1,1135
4260,3,1,1133
4261,2,1,1134
4262,3,1,1134
4263,4,1,1134
4264,4,0,1135
4264,4,1,1135
4265,0,1,1135
4266,0,0,1136
4266,0,1,1136
4267,3,1,1135
4268,2,1,1136
4269,0,0,1137
4269,0,1,1137
4270,2,0,1137
4270,2,1,1137
4271,0,0,1138
4271,0,1,1138
4272,2,0,1138
4272,2,1,1138
4273,3,1,1136
4274,4,0,1138
4274,4,1,1138
4275,0,0,1139
4275,0,1,1139
4276,1,0,1139
4276,1,1,1139
4277,4,0,1140
4277,4,1,1140
4278,3,1,1137
4279,0,0,1141
4279,0,1,1141
4280,1,0,1141
4280,1,1,1141
4281,2,1,1139
4282,4,0,1141
4282,4,1,1141
4283,1,0,1142
4283,1,1,1142
4284,2,0,1142
4284,2,1,1142
4285,0,1,1140
4286,4,0,1142
4286,4,1,1142
4287,0,0,1144
4287,0,1,1144
4288,3,1,1140
4289,1,0,1144
4289,1,1,1144
4290,3,1,1141
4291,0,1,1142
4292,4,0,1144
4292,4,1,1144
4293,3,1,1142
4294,4,1,1143
4295,3,1,1144
4296,1,1,1145
4297,2,0,1145
4297,2,1,1145
4298,0,0,1146
4298,0,1,1146
4299,3,1,1145
4300,4,0,1146
4300,4,1,1146
4301,4,1,1145
4302,1,0,1147
4302,1,1,1147
4303,2,0,1147
4303,2,1,1147
4304,0,0,1148
4304,0,1,1148
4305,1,1,1146
4306,3,1,1146
4307,2,0,1148
4307,2,1,1148
4308,0,0,1149
4308,0,1,1149
4309,1,0,1149
4309,1,1,1149
4310,1,0,1150
4310,1,1,1150
4311,4,0,1150
4311,4,1,1150
4312,1,0,1151
4312,1,1,1151
4313,0,0,1152
4313,0,1,1152
4314,0,1,1147
4315,4,0,1152
4315,4,1,1152
4316,0,0,1153
4316,0,1,1153
4317,3,1,1147
4318,4,1,1147
4319,1,0,1153
4319,1,1,1153
4320,3,1,1148
4321,4,1,1148
4322,2,0,1153
4322,2,1,1153
4323,4,0,1153
4323,4,1,1153
4324,2,0,1154
4324,2,1,1154
4325,2,1,1149
4326,4,0,1154
4326,4,1,1154
4327,3,1,1149
4328,3,1,1150
4329,0,1,1151
4330,2,1,1151
4331,3,1,1151
4332,1,0,1155
4332,1,1,1155
4333,2,0,1155
4333,2,1,1155
4334,4,0,1155
4334,4,1,1155
4335,0,0,1156
4335,0,1,1156
4336,1,0,1156
4336,1,1,1156
4337,4,0,1156
4337,4,1,1156
4338,2,0,1157
4338,2,1,1157
4339,4,0,1157
4339,4,1,1157
4340,1,0,1158
4340,1,1,1158
4341,2,0,1158
4341,2,1,1158
4342,0,0,1159
4342,0,1,1159
4343,2,1,1152
4344,1,0,1159
4344,1,1,1159
4345,3,1,1152
4346,3,1,1153
4347,0,1,1154
4348,2,0,1159
4348,2,1,1159
4349,4,0,1159
4349,4,1,1159
4350,1,1,1154
4351,0,0,1160
4351,0,1,1160
4352,3,1,1154
4353,2,0,1160
4353,2,1,1160
4354,1,0,1161
4354,1,1,1161
4355,2,0,1161
4355,2,1,1161
4356,4,0,1161
4356,4,1,1161
4357,3,1,1155
4358,1,1,1157
4359,0,1,1158
4360,1,0,1162
4360,1,1,1162
4361,0,0,1163
4361,0,1,1163
4362,3,1,1158
4363,3,1,1159
4364,3,1,1161
4365,3,1,1162
4366,2,1,1163
4367,3,1,1163
4368,2,1,1164
4369,3,1,1164
4370,4,1,1164
4371,0,1,1165
4372,1,0,1165
4372,1,1,1165
4373,2,0,1165
4373,2,1,1165
4374,3,1,1165
4375,1,0,1166
4375,1,1,1166
4376,2,0,1166
4376,2,1,1166
4377,4,0,1166
4377,4,1,1166
4378,0,1,1166
4379,3,1,1166
4380,0,0,1167
4380,0,1,1167
4381,1,1,1167
4382,0,0,1168
4382,0,1,1168
4383,1,0,1168
4383,1,1,1168
4384,4,1,1167
4385,3,1,1168
4386,4,1,1168
4387,0,0,1169
4387,0,1,1169
4388,4,1,1169
4389,0,1,1170
4390,1,0,1170
4390,1,1,1170
4391,2,1,1170
4392,3,1,1170
4393,4,1,1170
4394,0,1,1171
4395,2,0,1171
4395,2,1,1171
4396,1,1,1171
4397,3,1,1171
4398,4,1,1171
4399,0,0,1172
4399,0,1,1172
4400,1,1,1172
4401,2,0,1172
4401,2,1,1172
4402,3,1,1172
4403,4,0,1172
4403,4,1,1172
4404,0,1,1173
4405,1,1,1173
4406,2,1,1173
4407,0,0,1174
4407,0,1,1174
4408,4,0,1174
4408,4,1,1174
4409,4,0,1175
4409,4,1,1175
4410,3,1,1173
4411,1,1,1174
4412,0,0,1176
4412,0,1,1176
4413,2,0,1176
4413,2,1,1176
4414,4,0,1176
4414,4,1,1176
4415,3,1,1174
4416,1,1,1176
4417,3,1,1176
4418,0,0,1177
4418,0,1,1177
4419,1,0,1177
4419,1,1,1177
4420,2,0,1177
4420,2,1,1177
4421,0,1,1178
4422,2,0,1178
4422,2,1,1178
4423,0,0,1179
4423,0,1,1179
4424,2,0,1179
4424,2,1,1179
4425,1,1,1178
4426,1,0,1180
4426,1,1,1180
4427,2,0,1180
4427,2,1,1180
4428,0,0,1181
4428,0,1,1181
4429,2,0,1182
4429,2,1,1182
4430,4,0,1182
4430,4,1,1182
4431,3,1,1178
4432,4,1,1178
4433,1,0,1184
4433,1,1,1184
4434,4,0,1184
4434,4,1,1184
4435,1,1,1179
4436,1,0,1185
4436,1,1,1185
4437,3,1,1179
4438,4,0,1185
4438,4,1,1185
4439,0,1,1180
4440,1,0,1186
4440,1,1,1186
4441,2,0,1186
4441,2,1,1186
4442,4,0,1186
4442,4,1,1186
4443,0,0,1187
4443,0,1,1187
4444,3,1,1181
4445,2,0,1187
4445,2,1,1187
4446,4,0,1187
4446,4,1,1187
4447,2,0,1188
4447,2,1,1188
4448,4,0,1188
4448,4,1,1188
4449,3,1,1182
4450,2,1,1183
4451,3,1,1183
4452,4,1,1183
4453,1,0,1189
4453,1,1,1189
4454,3,1,1185
4455,2,0,1189
4455,2,1,1189
4456,0,1,1186
4457,3,1,1186
4458,1,0,1190
4458,1,1,1190
4459,0,0,1191
4459,0,1,1191
4460,3,1,1187
4461,1,1,1188
4462,2,0,1191
4462,2,1,1191
4463,3,1,1188
4464,3,1,1189
4465,0,1,1190
4466,0,0,1192
4466,0,1,1192
4467,1,0,1192
4467,1,1,1192
4468,0,0,1193
4468,0,1,1193
4469,2,1,1190
4470,2,0,1193
4470,2,1,1193
4471,0,0,1194
4471,0,1,1194
4472,1,0,1194
4472,1,1,1194
4473,3,1,1190
4474,4,1,1190
4475,4,0,1194
4475,4,1,1194
4476,4,0,1195
4476,4,1,1195
4477,2,0,1196
4477,2,1,1196
4478,1,1,1191
4479,0,0,1197
4479,0,1,1197
4480,1,1,1193
4481,1,0,1197
4481,1,1,1197
4482,2,0,1197
4482,2,1,1197
4483,0,0,1198
4483,0,1,1198
4484,1,0,1200
4484,1,1,1200
4485,2,0,1200
4485,2,1,1200
4486,4,0,1200
4486,4,1,1200
4487,0,0,1201
4487,0,1,1201
4488,1,0,1201
4488,1,1,1201
4489,4,0,1201
4489,4,1,1201
4490,3,1,1193
4491,2,1,1194
4492,3,1,1194
4493,0,1,1195
4494,0,1,1196
4495,3,1,1196
4496,0,0,1202
4496,0,1,1202
4497,4,1,1196
4498,3,1,1197
4499,1,0,1202
4499,1,1,1202
4500,4,0,1203
4500,4,1,1203
4501,1,1,1198
4502,1,0,1204
4502,1,1,1204
4503,3,1,1198
4504,0,1,1199
4505,2,0,1204
4505,2,1,1204
4506,1,0,1205
4506,1,1,1205
4507,4,1,1199
4508,0,1,1200
4509,0,0,1206
4509,0,1,1206
4510,3,1,1200
4511,1,0,1206
4511,1,1,1206
4512,2,0,1206
4512,2,1,1206
4513,4,0,1206
4513,4,1,1206
4514,3,1,1201
4515,0,0,1207
4515,0,1,1207
4516,4,0,1207
4516,4,1,1207
4517,3,1,1202
4518,2,1,1203
4519,0,0,1208
4519,0,1,1208
4520,3,1,1203
4521,0,1,1204
4522,0,0,1209
4522,0,1,1209
4523,3,1,1204
4524,4,1,1204
4525,3,1,1205
4526,3,1,1206
4527,1,1,1207
4528,2,1,1207
4529,1,1,1208
4530,1,0,1209
4530,1,1,1209
4531,4,0,1209
4531,4,1,1209
4532,3,1,1208
4533,0,0,1210
4533,0,1,1210
4534,1,0,1211
4534,1,1,1211
4535,4,1,1208
4536,2,1,1209
4537,2,0,1211
4537,2,1,1211
4538,0,0,1212
4538,0,1,1212
4539,3,1,1209
4540,1,1,1210
4541,1,0,1212
4541,1,1,1212
4542,3,1,1210
4543,2,0,1212
4543,2,1,1212
4544,0,1,1211
4545,0,0,1213
4545,0,1,1213
4546,1,1,1213
4547,2,1,1213
4548,1,0,1214
