request_id,device_id,primary_port,vlan_id
2865,4,1,621
2866,4,1,1064
2867,4,1,1065
2868,2,0,622
2868,2,1,622
2869,2,1,1066
2870,2,0,623
2870,2,1,623
2871,3,1,1066
2872,1,0,624
2872,1,1,624
2873,4,1,1066
2874,4,0,624
2874,4,1,624
2875,2,1,1067
2876,1,0,625
2876,1,1,625
2877,4,1,1067
2878,2,0,625
2878,2,1,625
2879,2,1,1068
2880,4,0,625
2880,4,1,625
2881,2,1,1069
2882,4,1,1069
2883,2,0,626
2883,2,1,626
2884,0,0,627
2884,0,1,627
2885,2,1,1070
2886,3,1,1071
2887,4,1,1071
2888,2,1,1072
2889,1,0,627
2889,1,1,627
2890,2,0,627
2890,2,1,627
2891,4,0,627
2891,4,1,627
2892,1,0,628
2892,1,1,628
2893,2,0,628
2893,2,1,628
2894,1,0,629
2894,1,1,629
2895,2,0,629
2895,2,1,629
2896,4,1,1072
2897,0,0,630
2897,0,1,630
2898,2,1,1073
2899,4,1,1073
2900,1,0,630
2900,1,1,630
2901,2,1,1074
2902,3,1,1074
2903,2,0,630
2903,2,1,630
2904,1,0,631
2904,1,1,631
2905,2,0,631
2905,2,1,631
2906,4,1,1074
2907,2,1,1075
2908,3,1,1076
2909,4,1,1076
2910,0,0,632
2910,0,1,632
2911,2,1,1078
2912,3,1,1078
2913,2,1,1079
2914,1,0,632
2914,1,1,632
2915,3,1,1079
2916,4,1,1079
2917,2,1,1080
2918,2,0,632
2918,2,1,632
2919,4,0,632
2919,4,1,632
2920,0,0,633
2920,0,1,633
2921,2,0,633
2921,2,1,633
2922,2,1,1081
2923,0,0,634
2923,0,1,634
2924,4,1,1081
2925,2,0,634
2925,2,1,634
2926,2,1,1082
2927,3,1,1082
2928,4,1,1082
2929,0,0,635
2929,0,1,635
2930,3,1,1083
2931,4,1,1083
2932,4,1,1084
2933,3,1,1085
2934,1,0,635
2934,1,1,635
2935,4,1,1085
2936,2,0,635
2936,2,1,635
2937,2,1,1086
2938,3,1,1086
2939,4,1,1086
2940,0,0,636
2940,0,1,636
2941,2,1,1087
2942,1,0,636
2942,1,1,636
2943,0,0,637
2943,0,1,637
2944,1,0,638
2944,1,1,638
2945,2,0,638
2945,2,1,638
2946,3,1,1087
2947,1,0,639
2947,1,1,639
2948,4,1,1088
2949,4,0,639
2949,4,1,639
2950,0,0,640
2950,0,1,640
2951,1,0,640
2951,1,1,640
2952,2,1,1089
2953,1,0,641
2953,1,1,641
2954,2,0,641
2954,2,1,641
2955,4,1,1089
2956,2,1,1090
2957,4,1,1090
2958,2,1,1091
2959,4,0,641
2959,4,1,641
2960,0,0,642
2960,0,1,642
2961,3,1,1091
2962,1,0,642
2962,1,1,642
2963,1,0,643
2963,1,1,643
2964,1,0,644
2964,1,1,644
2965,0,0,645
2965,0,1,645
2966,1,0,645
2966,1,1,645
2967,2,0,645
2967,2,1,645
2968,2,1,1092
2969,0,0,646
2969,0,1,646
2970,4,1,1092
2971,1,0,646
2971,1,1,646
2972,2,1,1093
2973,2,0,646
2973,2,1,646
2974,1,0,647
2974,1,1,647
2975,2,0,647
2975,2,1,647
2976,3,1,1093
2977,0,0,648
2977,0,1,648
2978,4,1,1093
2979,2,0,648
2979,2,1,648
2980,1,0,649
2980,1,1,649
2981,2,1,1094
2982,2,1,1095
2983,3,1,1095
2984,4,0,649
2984,4,1,649
2985,2,0,650
2985,2,1,650
2986,4,1,1095
2987,4,0,650
2987,4,1,650
2988,0,0,651
2988,0,1,651
2989,4,0,651
2989,4,1,651
2990,1,0,652
2990,1,1,652
2991,2,1,1096
2992,2,0,652
2992,2,1,652
2993,1,0,653
2993,1,1,653
2994,2,0,653
2994,2,1,653
2995,4,0,653
2995,4,1,653
2996,0,0,654
2996,0,1,654
2997,3,1,1096
2998,4,1,1096
2999,1,0,654
2999,1,1,654
3000,2,0,654
3000,2,1,654
3001,2,1,1097
3002,4,0,654
3002,4,1,654
3003,1,0,655
3003,1,1,655
3004,0,0,656
3004,0,1,656
3005,2,0,656
3005,2,1,656
3006,4,1,1097
3007,0,0,657
3007,0,1,657
3008,1,0,657
3008,1,1,657
3009,2,0,657
3009,2,1,657
3010,1,0,658
3010,1,1,658
3011,4,0,658
3011,4,1,658
3012,0,0,659
3012,0,1,659
3013,4,0,659
3013,4,1,659
3014,3,1,1098
3015,0,0,660
3015,0,1,660
3016,2,1,1099
3017,4,1,1099
3018,0,0,661
3018,0,1,661
3019,2,0,661
3019,2,1,661
3020,3,1,1100
3021,0,0,662
3021,0,1,662
3022,4,1,1100
3023,1,0,662
3023,1,1,662
3024,2,1,1101
3025,3,1,1101
3026,2,1,1102
3027,4,1,1102
3028,2,0,662
3028,2,1,662
3029,4,0,662
3029,4,1,662
3030,2,1,1103
3031,3,1,1103
3032,4,1,1103
3033,4,1,1104
3034,2,1,1106
3035,3,1,1106
3036,0,0,663
3036,0,1,663
3037,4,1,1106
3038,4,0,663
3038,4,1,663
3039,1,0,664
3039,1,1,664
3040,1,0,665
3040,1,1,665
3041,2,0,665
3041,2,1,665
3042,2,1,1107
3043,4,1,1107
3044,4,0,665
3044,4,1,665
3045,1,0,666
3045,1,1,666
3046,2,0,666
3046,2,1,666
3047,2,1,1108
3048,4,1,1108
3049,2,1,1109
3050,2,1,1111
3051,0,0,667
3051,0,1,667
3052,4,1,1111
3053,2,1,1112
3054,1,0,667
3054,1,1,667
3055,2,0,667
3055,2,1,667
3056,4,0,667
3056,4,1,667
3057,4,1,1112
3058,4,1,1113
3059,0,0,668
3059,0,1,668
3060,2,0,668
3060,2,1,668
3061,4,0,668
3061,4,1,668
3062,1,0,669
3062,1,1,669
3063,2,0,669
3063,2,1,669
3064,4,0,669
3064,4,1,669
3065,0,0,670
3065,0,1,670
3066,2,0,670
3066,2,1,670
3067,0,0,671
3067,0,1,671
3068,1,0,671
3068,1,1,671
3069,2,1,1114
3070,3,1,1114
3071,4,1,1114
3072,2,1,1116
3073,2,0,671
3073,2,1,671
3074,4,1,1116
3075,4,0,671
3075,4,1,671
3076,0,0,672
3076,0,1,672
3077,2,1,1117
3078,1,0,672
3078,1,1,672
3079,1,0,673
3079,1,1,673
3080,4,1,1117
3081,0,0,674
3081,0,1,674
3082,1,0,674
3082,1,1,674
3083,2,1,1118
3084,4,0,674
3084,4,1,674
3085,1,0,675
3085,1,1,675
3086,4,1,1118
3087,3,1,1119
3088,4,1,1119
3089,2,0,676
3089,2,1,676
3090,0,0,678
3090,0,1,678
3091,1,0,678
3091,1,1,678
3092,2,1,1120
3093,4,1,1120
3094,2,1,1121
3095,4,0,678
3095,4,1,678
3096,2,0,679
3096,2,1,679
3097,4,0,679
3097,4,1,679
3098,3,1,1121
3099,2,1,1122
3100,0,0,680
3100,0,1,680
3101,1,0,680
3101,1,1,680
3102,4,1,1122
3103,0,0,681
3103,0,1,681
3104,2,0,682
3104,2,1,682
3105,2,1,1123
3106,3,1,1123
3107,4,1,1123
3108,4,0,682
3108,4,1,682
3109,3,1,1124
3110,2,1,1125
3111,1,0,683
3111,1,1,683
3112,4,1,1125
3113,4,0,683
3113,4,1,683
3114,3,1,1126
3115,4,1,1126
3116,2,1,1127
3117,3,1,1128
3118,0,0,684
3118,0,1,684
3119,4,1,1128
3120,4,1,1129
3121,2,1,1131
3122,3,1,1131
3123,4,1,1131
3124,0,0,685
3124,0,1,685
3125,1,0,685
3125,1,1,685
3126,0,0,687
3126,0,1,687
3127,2,0,687
3127,2,1,687
3128,4,0,687
3128,4,1,687
3129,0,0,688
3129,0,1,688
3130,2,1,1132
3131,4,1,1132
3132,4,1,1133
3133,2,1,1134
3134,4,1,1134
3135,2,1,1135
3136,2,0,688
3136,2,1,688
3137,0,0,689
3137,0,1,689
3138,1,0,689
3138,1,1,689
3139,4,0,690
3139,4,1,690
3140,3,1,1135
3141,0,0,691
3141,0,1,691
3142,4,1,1135
3143,2,1,1136
3144,2,1,1137
3145,2,1,1138
3146,4,1,1138
3147,2,1,1139
3148,4,1,1140
3149,1,0,691
3149,1,1,691
3150,3,1,1141
3151,4,1,1141
3152,0,0,692
3152,0,1,692
3153,1,0,692
3153,1,1,692
3154,2,0,692
3154,2,1,692
3155,2,1,1142
3156,4,1,1142
3157,4,1,1143
3158,4,0,692
3158,4,1,692
3159,3,1,1144
3160,0,0,694
3160,0,1,694
3161,4,1,1144
3162,2,1,1145
3163,1,0,694
3163,1,1,694
3164,3,1,1145
3165,4,1,1145
3166,2,0,694
3166,2,1,694
3167,4,0,694
3167,4,1,694
3168,2,0,695
3168,2,1,695
3169,1,0,696
3169,1,1,696
3170,3,1,1146
3171,4,1,1146
3172,2,1,1147
3173,4,1,1147
3174,2,1,1148
3175,2,0,696
3175,2,1,696
3176,3,1,1148
3177,4,0,696
3177,4,1,696
3178,4,1,1148
3179,2,1,1149
3180,4,1,1150
3181,2,1,1151
3182,1,0,697
3182,1,1,697
3183,4,0,697
3183,4,1,697
3184,1,0,698
3184,1,1,698
3185,2,0,698
3185,2,1,698
3186,2,0,700
3186,2,1,700
3187,0,0,701
3187,0,1,701
3188,1,0,701
3188,1,1,701
3189,2,1,1152
3190,2,0,701
3190,2,1,701
3191,3,1,1152
3192,0,0,702
3192,0,1,702
3193,0,0,703
3193,0,1,703
3194,4,1,1152
3195,4,0,703
3195,4,1,703
3196,2,1,1153
3197,1,0,704
3197,1,1,704
3198,3,1,1153
3199,1,0,705
3199,1,1,705
3200,4,0,706
3200,4,1,706
3201,4,0,707
3201,4,1,707
3202,4,1,1153
3203,0,0,708
3203,0,1,708
3204,1,0,708
3204,1,1,708
3205,2,0,708
3205,2,1,708
3206,2,1,1154
3207,4,0,708
3207,4,1,708
3208,0,0,709
3208,0,1,709
3209,3,1,1154
3210,4,1,1154
3211,4,0,709
3211,4,1,709
3212,2,1,1155
3213,0,0,710
3213,0,1,710
3214,1,0,710
3214,1,1,710
3215,1,0,711
3215,1,1,711
3216,2,0,711
3216,2,1,711
3217,3,1,1155
3218,4,1,1155
3219,0,0,712
3219,0,1,712
3220,4,1,1156
3221,2,1,1157
3222,4,1,1157
3223,2,0,712
3223,2,1,712
3224,2,1,1158
3225,3,1,1158
3226,4,0,712
3226,4,1,712
3227,1,0,713
3227,1,1,713
3228,4,0,713
3228,4,1,713
3229,0,0,714
3229,0,1,714
3230,2,1,1159
3231,3,1,1159
3232,1,0,714
3232,1,1,714
3233,2,0,714
3233,2,1,714
3234,4,1,1159
3235,1,0,715
3235,1,1,715
3236,0,0,716
3236,0,1,716
3237,2,1,1160
3238,2,1,1161
3239,3,1,1161
3240,2,0,716
3240,2,1,716
3241,4,0,716
3241,4,1,716
3242,2,0,717
3242,2,1,717
3243,4,1,1161
3244,3,1,1162
3245,4,0,717
3245,4,1,717
3246,2,1,1163
3247,3,1,1163
3248,2,1,1164
3249,4,1,1164
3250,0,0,718
3250,0,1,718
3251,1,0,718
3251,1,1,718
3252,4,0,718
3252,4,1,718
3253,2,1,1165
3254,3,1,1165
3255,2,1,1166
3256,3,1,1166
3257,4,1,1166
3258,1,0,719
3258,1,1,719
3259,4,1,1167
3260,2,0,719
3260,2,1,719
3261,0,0,720
3261,0,1,720
3262,4,0,720
3262,4,1,720
3263,1,0,721
3263,1,1,721
3264,3,1,1168
3265,4,0,721
3265,4,1,721
3266,4,1,1168
3267,1,0,722
3267,1,1,722
3268,1,0,723
3268,1,1,723
3269,4,1,1169
3270,2,1,1170
3271,1,0,724
3271,1,1,724
3272,4,0,724
3272,4,1,724
3273,3,1,1170
3274,4,1,1170
3275,2,1,1171
3276,3,1,1171
3277,4,1,1171
3278,2,1,1172
3279,4,1,1172
3280,2,0,725
3280,2,1,725
3281,2,1,1173
3282,4,0,725
3282,4,1,725
3283,3,1,1173
3284,2,0,726
3284,2,1,726
3285,4,0,726
3285,4,1,726
3286,0,0,727
3286,0,1,727
3287,3,1,1174
3288,1,0,727
3288,1,1,727
3289,2,0,727
3289,2,1,727
3290,4,0,727
3290,4,1,727
3291,4,1,1174
3292,4,0,728
3292,4,1,728
3293,4,1,1175
3294,0,0,729
3294,0,1,729
3295,2,1,1176
3296,4,1,1176
3297,4,0,729
3297,4,1,729
3298,2,1,1177
3299,2,1,1178
3300,2,0,730
3300,2,1,730
3301,4,1,1178
3302,4,0,730
3302,4,1,730
3303,2,0,731
3303,2,1,731
3304,2,1,1179
3305,4,0,731
3305,4,1,731
3306,2,1,1180
3307,1,0,732
3307,1,1,732
3308,2,0,732
3308,2,1,732
3309,3,1,1181
3310,4,0,732
3310,4,1,732
3311,0,0,733
3311,0,1,733
3312,2,1,1182
3313,4,1,1182
3314,1,0,733
3314,1,1,733
3315,2,1,1183
3316,2,0,733
3316,2,1,733
3317,4,0,733
3317,4,1,733
3318,1,0,734
3318,1,1,734
3319,3,1,1183
3320,4,1,1183
3321,4,1,1184
3322,0,0,735
3322,0,1,735
3323,3,1,1185
3324,1,0,735
3324,1,1,735
3325,4,1,1185
3326,2,1,1186
3327,3,1,1186
3328,2,0,735
3328,2,1,735
3329,4,1,1186
3330,2,1,1187
3331,4,1,1187
3332,2,1,1188
3333,2,0,736
3333,2,1,736
3334,3,1,1188
3335,4,1,1188
3336,2,1,1189
3337,3,1,1189
3338,2,1,1190
3339,4,1,1190
3340,0,0,737
3340,0,1,737
3341,0,0,738
3341,0,1,738
3342,2,1,1191
3343,2,1,1193
3344,1,0,738
3344,1,1,738
3345,4,0,738
3345,4,1,738
3346,2,1,1194
3347,0,0,739
3347,0,1,739
3348,3,1,1194
3349,2,0,739
3349,2,1,739
3350,4,1,1194
3351,4,1,1195
3352,2,1,1196
3353,4,0,739
3353,4,1,739
3354,0,0,740
3354,0,1,740
3355,4,0,740
3355,4,1,740
3356,4,1,1196
3357,2,1,1197
3358,4,1,1199
3359,0,0,741
3359,0,1,741
3360,2,0,741
3360,2,1,741
3361,1,0,742
3361,1,1,742
3362,2,1,1200
3363,4,1,1200
3364,2,0,742
3364,2,1,742
3365,4,1,1201
3366,4,0,742
3366,4,1,742
3367,2,1,1203
3368,3,1,1203
3369,4,1,1203
3370,0,0,743
3370,0,1,743
3371,2,1,1204
3372,1,0,743
3372,1,1,743
3373,3,1,1204
3374,2,0,743
3374,2,1,743
3375,4,1,1204
3376,1,0,744
3376,1,1,744
3377,3,1,1205
3378,2,1,1206
3379,2,0,744
3379,2,1,744
3380,3,1,1206
3381,4,0,744
3381,4,1,744
3382,4,1,1206
3383,0,0,745
3383,0,1,745
3384,2,1,1207
3385,4,1,1207
3386,3,1,1208
3387,4,1,1208
3388,2,1,1209
3389,2,0,745
3389,2,1,745
3390,4,0,745
3390,4,1,745
3391,4,1,1209
3392,1,0,746
3392,1,1,746
3393,4,0,746
3393,4,1,746
3394,3,1,1210
3395,2,1,1211
3396,1,0,747
3396,1,1,747
3397,2,1,1212
3398,2,0,747
3398,2,1,747
3399,2,1,1213
3400,3,1,1213
3401,1,0,748
3401,1,1,748
3402,2,0,748
3402,2,1,748
3403,4,1,1213
3404,2,1,1214
3405,1,0,749
3405,1,1,749
3406,2,1,1215
3407,2,0,749
3407,2,1,749
3408,4,1,1215
3409,1,0,750
3409,1,1,750
3410,2,1,1216
3411,4,0,750
3411,4,1,750
3412,0,0,751
3412,0,1,751
3413,3,1,1216
3414,4,1,1216
3415,2,1,1217
3416,1,0,751
3416,1,1,751
3417,3,1,1217
3418,2,0,751
3418,2,1,751
3419,4,1,1217
3420,4,0,751
3420,4,1,751
3421,2,1,1218
3422,3,1,1218
3423,0,0,752
3423,0,1,752
3424,2,0,752
3424,2,1,752
3425,1,0,753
3425,1,1,753
3426,2,0,753
3426,2,1,753
3427,2,1,1219
3428,4,0,753
3428,4,1,753
3429,3,1,1219
3430,2,1,1220
3431,2,0,754
3431,2,1,754
3432,2,1,1222
3433,2,1,1223
3434,3,1,1223
3435,4,1,1223
3436,1,0,755
3436,1,1,755
3437,1,0,756
3437,1,1,756
3438,2,0,756
3438,2,1,756
3439,4,0,756
3439,4,1,756
3440,0,0,757
3440,0,1,757
3441,3,1,1224
3442,2,1,1225
3443,3,1,1225
3444,1,0,757
3444,1,1,757
3445,2,1,1226
3446,2,0,757
3446,2,1,757
3447,4,0,757
3447,4,1,757
3448,3,1,1226
3449,0,0,758
3449,0,1,758
3450,1,0,758
3450,1,1,758
3451,4,1,1226
3452,4,0,758
3452,4,1,758
3453,2,0,759
3453,2,1,759
3454,1,0,760
3454,1,1,760
3455,2,1,1227
3456,2,0,760
3456,2,1,760
3457,4,0,760
3457,4,1,760
3458,0,0,761
3458,0,1,761
3459,4,1,1227
3460,2,1,1228
3461,4,1,1228
3462,3,1,1229
3463,1,0,761
3463,1,1,761
3464,2,0,761
3464,2,1,761
3465,0,0,762
3465,0,1,762
3466,1,0,762
3466,1,1,762
3467,4,1,1229
3468,0,0,764
3468,0,1,764
3469,2,0,764
3469,2,1,764
3470,4,0,764
3470,4,1,764
3471,0,0,765
3471,0,1,765
3472,2,1,1230
3473,3,1,1230
3474,2,0,765
3474,2,1,765
3475,4,1,1230
3476,2,1,1231
3477,3,1,1231
3478,0,0,766
3478,0,1,766
3479,1,0,766
3479,1,1,766
3480,4,1,1231
3481,2,1,1232
3482,4,1,1232
3483,4,0,766
3483,4,1,766
3484,2,1,1233
3485,3,1,1233
3486,2,1,1234
3487,0,0,767
3487,0,1,767
3488,2,0,767
3488,2,1,767
3489,4,0,768
3489,4,1,768
3490,1,0,769
3490,1,1,769
3491,3,1,1234
3492,4,1,1234
3493,2,0,769
3493,2,1,769
3494,4,0,769
3494,4,1,769
3495,3,1,1235
3496,4,1,1235
3497,2,1,1236
3498,4,0,770
3498,4,1,770
3499,3,1,1236
3500,4,1,1236
3501,3,1,1237
3502,4,1,1237
3503,0,0,771
3503,0,1,771
3504,4,1,1238
3505,3,1,1239
3506,1,0,771
3506,1,1,771
3507,4,1,1239
3508,2,0,771
3508,2,1,771
3509,4,0,771
3509,4,1,771
3510,0,0,772
3510,0,1,772
3511,3,1,1240
3512,2,0,772
3512,2,1,772
3513,2,1,1241
3514,2,0,773
3514,2,1,773
3515,4,0,773
3515,4,1,773
3516,3,1,1241
3517,4,1,1241
3518,2,0,774
3518,2,1,774
3519,4,0,774
3519,4,1,774
3520,4,1,1242
3521,1,0,775
3521,1,1,775
3522,2,0,775
3522,2,1,775
3523,4,0,775
3523,4,1,775
3524,0,0,776
3524,0,1,776
3525,2,1,1243
3526,4,0,776
3526,4,1,776
3527,1,0,777
3527,1,1,777
3528,3,1,1243
3529,4,1,1243
3530,2,1,1244
3531,3,1,1244
3532,2,1,1245
3533,4,1,1246
3534,2,0,777
3534,2,1,777
3535,3,1,1247
3536,2,1,1248
3537,4,0,777
3537,4,1,777
3538,0,0,778
3538,0,1,778
3539,4,1,1248
3540,4,0,779
3540,4,1,779
3541,1,0,780
3541,1,1,780
3542,4,1,1249
3543,3,1,1250
3544,3,1,1251
3545,4,0,780
3545,4,1,780
3546,2,1,1252
3547,1,0,781
3547,1,1,781
3548,3,1,1252
3549,4,1,1252
3550,4,0,781
3550,4,1,781
3551,0,0,782
3551,0,1,782
3552,4,0,782
3552,4,1,782
3553,2,1,1253
3554,4,1,1253
3555,2,1,1254
3556,3,1,1254
3557,0,0,783
3557,0,1,783
3558,2,0,783
3558,2,1,783
3559,0,0,784
3559,0,1,784
3560,4,0,784
3560,4,1,784
3561,0,0,786
3561,0,1,786
3562,2,0,786
3562,2,1,786
3563,4,1,1254
3564,2,1,1255
3565,2,1,1256
3566,4,1,1256
3567,4,0,786
3567,4,1,786
3568,3,1,1257
3569,1,0,787
3569,1,1,787
3570,2,0,787
3570,2,1,787
3571,4,0,787
3571,4,1,787
3572,0,0,788
3572,0,1,788
3573,2,1,1258
3574,2,0,788
3574,2,1,788
3575,4,0,788
3575,4,1,788
3576,1,0,789
3576,1,1,789
3577,1,0,790
3577,1,1,790
3578,2,0,790
3578,2,1,790
3579,4,0,790
3579,4,1,790
3580,0,0,791
3580,0,1,791
3581,4,1,1258
3582,1,0,791
3582,1,1,791
3583,1,0,792
3583,1,1,792
3584,2,1,1259
3585,2,0,792
3585,2,1,792
3586,4,0,792
3586,4,1,792
3587,1,0,793
3587,1,1,793
3588,4,0,793
3588,4,1,793
3589,0,0,794
3589,0,1,794
3590,1,0,794
3590,1,1,794
3591,2,0,794
3591,2,1,794
3592,0,0,795
3592,0,1,795
3593,4,1,1259
3594,1,0,795
3594,1,1,795
3595,3,1,1260
3596,2,0,795
3596,2,1,795
3597,4,1,1260
3598,4,0,795
3598,4,1,795
3599,0,0,796
3599,0,1,796
3600,2,1,1261
3601,3,1,1261
3602,1,0,796
3602,1,1,796
3603,4,1,1261
3604,2,0,796
3604,2,1,796
3605,4,0,796
3605,4,1,796
3606,2,1,1262
3607,0,0,797
3607,0,1,797
3608,4,1,1262
3609,4,1,1263
3610,4,1,1264
3611,2,1,1265
3612,1,0,797
3612,1,1,797
3613,0,0,798
3613,0,1,798
3614,2,0,798
3614,2,1,798
3615,2,1,1266
3616,2,1,1267
3617,3,1,1267
3618,0,0,799
3618,0,1,799
3619,4,1,1267
3620,2,1,1268
3621,3,1,1268
3622,1,0,799
3622,1,1,799
3623,2,0,799
3623,2,1,799
3624,4,1,1268
3625,0,0,800
3625,0,1,800
3626,4,0,800
3626,4,1,800
3627,2,1,1269
3628,4,1,1269
3629,4,0,801
3629,4,1,801
3630,1,0,802
3630,1,1,802
3631,2,1,1270
3632,2,0,802
3632,2,1,802
3633,4,0,802
3633,4,1,802
3634,0,0,803
3634,0,1,803
3635,4,1,1270
3636,1,0,803
3636,1,1,803
3637,2,1,1271
3638,4,1,1271
3639,4,0,803
3639,4,1,803
3640,1,0,804
3640,1,1,804
3641,2,0,805
3641,2,1,805
3642,0,0,806
3642,0,1,806
3643,2,0,806
3643,2,1,806
3644,4,0,806
3644,4,1,806
3645,0,0,807
3645,0,1,807
3646,2,1,1272
3647,4,0,807
3647,4,1,807
3648,0,0,808
3648,0,1,808
3649,1,0,808
3649,1,1,808
3650,0,0,809
3650,0,1,809
3651,1,0,809
3651,1,1,809
3652,1,0,810
3652,1,1,810
3653,3,1,1272
3654,4,0,810
3654,4,1,810
3655,2,1,1273
3656,1,0,811
3656,1,1,811
3657,2,1,1274
3658,2,1,1275
3659,3,1,1275
3660,4,1,1275
3661,2,0,811
3661,2,1,811
3662,4,0,811
3662,4,1,811
3663,4,1,1276
3664,2,1,1277
3665,0,0,812
3665,0,1,812
3666,3,1,1277
3667,4,1,1277
3668,2,1,1278
3669,1,0,812
3669,1,1,812
3670,3,1,1278
3671,2,1,1279
3672,4,0,812
3672,4,1,812
3673,1,0,813
3673,1,1,813
3674,2,0,813
3674,2,1,813
3675,0,0,814
3675,0,1,814
3676,3,1,1279
3677,4,1,1279
3678,2,1,1280
3679,3,1,1280
3680,4,1,1280
3681,2,1,1281
3682,3,1,1281
3683,4,1,1281
3684,0,0,815
3684,0,1,815
3685,3,1,1282
3686,1,0,815
3686,1,1,815
3687,4,1,1282
3688,3,1,1283
3689,0,0,816
3689,0,1,816
3690,1,0,816
3690,1,1,816
3691,4,1,1283
3692,2,1,1284
3693,3,1,1284
3694,4,1,1285
3695,2,1,1286
3696,3,1,1286
3697,2,0,816
3697,2,1,816
3698,4,1,1286
3699,2,1,1287
3700,3,1,1287
3701,4,0,816
3701,4,1,816
3702,2,1,1288
3703,4,1,1288
3704,0,0,817
3704,0,1,817
3705,1,0,817
3705,1,1,817
3706,2,1,1289
3707,2,1,1290
3708,4,1,1291
3709,2,1,1292
3710,2,0,817
3710,2,1,817
3711,0,0,818
3711,0,1,818
3712,4,0,818
3712,4,1,818
3713,2,1,1293
3714,4,1,1293
3715,3,1,1294
3716,1,0,819
3716,1,1,819
3717,2,0,819
3717,2,1,819
3718,0,0,820
3718,0,1,820
3719,4,1,1294
3720,2,1,1295
3721,3,1,1295
3722,1,0,820
3722,1,1,820
3723,2,0,820
3723,2,1,820
3724,4,1,1295
3725,2,1,1296
3726,3,1,1296
3727,4,0,820
3727,4,1,820
3728,1,0,821
3728,1,1,821
3729,3,1,1297
3730,4,1,1297
3731,0,0,822
3731,0,1,822
3732,1,0,822
3732,1,1,822
3733,4,1,1298
3734,2,1,1299
3735,4,0,822
3735,4,1,822
3736,0,0,823
3736,0,1,823
3737,1,0,823
3737,1,1,823
3738,3,1,1299
3739,0,0,824
3739,0,1,824
3740,4,1,1300
3741,3,1,1301
3742,2,0,825
3742,2,1,825
3743,0,0,826
3743,0,1,826
3744,2,1,1302
3745,2,0,826
3745,2,1,826
3746,4,1,1302
3747,0,0,827
3747,0,1,827
3748,1,0,827
3748,1,1,827
3749,4,1,1303
3750,3,1,1304
3751,4,1,1304
3752,4,0,827
3752,4,1,827
3753,4,1,1305
3754,2,1,1306
3755,1,0,828
3755,1,1,828
3756,0,0,829
3756,0,1,829
3757,1,0,830
3757,1,1,830
3758,4,0,831
3758,4,1,831
3759,3,1,1306
3760,0,0,832
3760,0,1,832
3761,2,1,1307
3762,3,1,1307
3763,4,1,1307
3764,2,1,1308
3765,4,1,1308
3766,1,0,832
3766,1,1,832
3767,3,1,1309
3768,2,0,832
3768,2,1,832
3769,4,1,1309
3770,0,0,833
3770,0,1,833
3771,2,1,1310
3772,1,0,833
3772,1,1,833
3773,2,0,834
3773,2,1,834
3774,4,0,834
3774,4,1,834
3775,0,0,835
3775,0,1,835
3776,3,1,1310
3777,4,1,1310
3778,0,0,836
3778,0,1,836
3779,2,0,836
3779,2,1,836
3780,2,1,1311
3781,4,0,836
3781,4,1,836
3782,0,0,837
3782,0,1,837
3783,4,1,1311
3784,2,1,1312
3785,4,1,1312
3786,4,0,837
3786,4,1,837
3787,2,1,1314
3788,2,0,838
3788,2,1,838
3789,4,0,838
3789,4,1,838
3790,1,0,839
3790,1,1,839
3791,2,0,839
3791,2,1,839
3792,4,0,839
3792,4,1,839
3793,0,0,840
3793,0,1,840
3794,1,0,840
3794,1,1,840
3795,2,0,840
3795,2,1,840
3796,4,1,1314
3797,1,0,841
3797,1,1,841
3798,2,1,1315
3799,4,0,841
3799,4,1,841
3800,1,0,842
3800,1,1,842
3801,4,1,1315
3802,2,1,1316
3803,2,0,842
3803,2,1,842
3804,4,1,1316
3805,2,1,1317
3806,4,1,1317
3807,2,1,1318
3808,4,0,842
3808,4,1,842
3809,1,0,843
3809,1,1,843
3810,4,1,1318
3811,2,1,1319
3812,2,0,843
3812,2,1,843
3813,3,1,1319
3814,1,0,844
3814,1,1,844
3815,2,0,844
3815,2,1,844
3816,4,0,844
3816,4,1,844
3817,0,0,845
3817,0,1,845
3818,2,0,845
3818,2,1,845
3819,1,0,846
3819,1,1,846
3820,3,1,1320
3821,4,0,846
3821,4,1,846
3822,1,0,847
3822,1,1,847
3823,2,0,847
3823,2,1,847
3824,4,1,1320
3825,0,0,848
3825,0,1,848
3826,0,0,849
3826,0,1,849
3827,2,1,1321
3828,3,1,1321
3829,1,0,849
3829,1,1,849
3830,4,1,1321
3831,3,1,1322
3832,4,1,1322
3833,2,0,849
3833,2,1,849
3834,2,1,1323
3835,4,0,849
3835,4,1,849
3836,3,1,1323
3837,4,1,1323
3838,0,0,850
3838,0,1,850
3839,4,0,850
3839,4,1,850
3840,2,1,1324
3841,3,1,1324
3842,4,1,1324
3843,2,1,1325
3844,1,0,851
3844,1,1,851
3845,2,1,1326
3846,3,1,1326
3847,3,1,1327
3848,2,0,851
3848,2,1,851
3849,4,0,851
3849,4,1,851
3850,2,0,852
3850,2,1,852
3851,4,0,852
3851,4,1,852
3852,4,1,1327
3853,0,0,853
3853,0,1,853
3854,4,0,853
3854,4,1,853
3855,2,1,1328
3856,3,1,1328
3857,4,1,1328
3858,0,0,854
3858,0,1,854
3859,4,1,1329
3860,2,1,1330
3861,1,0,854
